6568;a201312b-b81b-11e4-80cf-00155d003c00;"Автомат АКМ (GKM) TGK-GKM-WST-BBB-NCM Blow Back 130 m/s BLACK (G&G)";"TGK-GKM-WST-BBB- NCM";https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_akm_gkm_tgk_gkm_wst_bbb_ncm_blow_back_130_m_s_black_g_g/;22190
6569;a201312d-b81b-11e4-80cf-00155d003c00;"Автомат АК-74 (GK74N) TGK-74N-WST-BBB-NCM Blow Back 130 m/s BLACK (G&G)";TGK-74N-WST-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_ak_74_gk74n_tgk_74n_wst_bbb_ncm_blow_back_130_m_s_black_g_g/;25080
6570;a201312f-b81b-11e4-80cf-00155d003c00;"Автомат MP5 A4 FXS (TGM A4) TGP-PM5-A4X-BBB-NCM Blow Back 125 m/s BLACK (G&G)";TGP-PM5-A4X-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_mp5_a4_fxs_tgm_a4_tgp_pm5_a4x_bbb_ncm_blow_back_125_m_s_black_g_g/;19350
6858;80917860-d12c-11e4-80d6-00155d004612;"Автомат эл/пневм CM028C АК47C (CYMA) ";CM028C;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_cm028c_ak47c_cyma_/;9100
6859;80917862-d12c-11e4-80d6-00155d004612;"Автомат эл/пневм CM048SU AKМ SU (CYMA) ";CM048SU;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_cm048su_akm_su_cyma_/;12300
6886;c4faf05e-6d96-11e5-855d-00155d18b10d;"Aвтомат эл/пневматич JG-608-5 (1038) G36E (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_jg_608_5_1038_g36e_jin_gong/;0
6951;5a3724cc-d775-11e4-98ce-00155d18b10d;"Автомат эл/пневм Masada  (A&K)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_masada_a_k/;15000
6972;641e40ea-d7ab-11e4-98ce-00155d18b10d;"Автомат эл/пневм M16A4 (A&K) ";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_m16a4_a_k_/;0
6973;641e40ec-d7ab-11e4-98ce-00155d18b10d;"Автомат эл/пневм SPR MOD1 (A&K)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_spr_mod1_a_k/;14900
6974;641e40ee-d7ab-11e4-98ce-00155d18b10d;"Автомат эл/ пневм LR300 short метал. (A&K)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_lr300_short_metal_a_k/;0
6975;641e40f0-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-G001A-B G17-A-BK-GEN3 Black (WE)";WE-G001A-B;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_g001a_b_g17_a_bk_gen3_black_we/;5450
6976;641e40f2-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-G002B-SV G18-B-SV-GEN4 Silver (WE)";WE-G002B-SV;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_g002b_sv_g18_b_sv_gen4_silver_we/;7150
6977;641e40f4-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-F001B F226 with out Rail Black (WE)";WE-F001B;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_f001b_f226_with_out_rail_black_we/;6600
6978;641e40f6-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-F005A-BK-F229 R F229 (WE)";WE-F005A-BK-F229;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_f005a_bk_f229_r_f229_we/;6600
6997;108dbabe-d6cc-11e4-98ce-00155d18b10d;"Гранатомет подствольный H-03 EGLM (CYMA)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/granatomet_podstvolnyy_h_03_eglm_cyma/;0
6998;108dbac0-d6cc-11e4-98ce-00155d18b10d;"Гранатомет подствольный H-05 EGLM (CYMA)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/granatomet_podstvolnyy_h_05_eglm_cyma/;0
7041;641e40f8-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-E006A 1911 Matte Chrome Full Metal Checker Grip (WE)";WE-E006A;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_e006a_1911_matte_chrome_full_metal_checker_grip_we/;7050
7042;641e40fa-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-E009-SV KAC KnightHawk(Chrome) (WE)";WE-E009-SV;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_e009_sv_kac_knighthawk_chrome_we/;7100
7043;641e40fc-d7ab-11e4-98ce-00155d18b10d;"Пистолет газ-ый WE-P001 P08(S) - 4&quot; - Black (WE)";WE-P001;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_gaz_yy_we_p001_p08_s_4_black_we/;0
